id,registry,is_resolved,iv_version,identification_step,is_dupe,iv_completion,iv_status,iv_interventional,has_german_umc_lead,lead_cities,facility_cities,center_size,main_sponsor,study_type,intervention_type,phase,enrollment,recruitment_status,masking,allocation,is_randomized,is_multicentric,is_prospective,has_summary_results,registration_date,start_date,completion_date,completion_year,primary_completion_date,primary_completion_year,summary_results_date_all,summary_results_date,days_cd_to_summary,days_pcd_to_summary,days_reg_to_start,days_reg_to_cd,days_reg_to_pcd,days_cd_to_publication,days_pcd_to_publication,days_reg_to_publication,doi,pmid,url,publication_date,has_publication,has_pmid,has_pubmed,has_ft_pdf,ft_pdf_doi,ft_pdf_pmid,has_iv_trn_abstract,has_iv_trn_secondary_id,has_iv_trn_ft_pdf,has_reg_pub_link,pmid_link,doi_link,reference_derived,n_crossreg_secondary_id,n_crossreg_abstract,n_crossreg_ft_pdf,n_crossreg_reg,crossreg_trn,crossreg_registry,is_not_iv1_dupe,has_doi,summary_results_date_drks,color,issn,journal,publisher,date,color_green_only,can_archive,archiving_locations,inst_repository,versions,submitted_version,accepted_version,published_version,licenses_required,permission_issuer,embargo,date_embargo_elapsed,is_embargo_elapsed,permission_accepted,permission_published
DRKS00009547,DRKS,True,2,Publ found in Google search (no ID),False,True,True,True,True,Heidelberg,,large,Industry,Interventional,Not given,III,330.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,True,True,False,2015-11-05,2015-12-22,2017-02-08,2017,,,,,,,47.0,461,,377.0,,838.0,,,https://www.clinicaltrialsregister.eu/ctr-search/trial/2015-002365-34/results,2018-02-20,True,False,,,False,False,,,,,,,,,,,1,2015-002365-34,EudraCT,True,False,,,,,,,,,,,,,,,,,,,,,
DRKS00009547,DRKS,True,2,Publ found in Google search (no ID),False,True,True,True,True,Schleswig-Holstein,,large,Industry,Interventional,Not given,III,330.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,True,True,False,2015-11-05,2015-12-22,2017-02-08,2017,,,,,,,47.0,461,,377.0,,838.0,,,https://www.clinicaltrialsregister.eu/ctr-search/trial/2015-002365-34/results,2018-02-20,True,False,,,False,False,,,,,,,,,,,1,2015-002365-34,EudraCT,True,False,,,,,,,,,,,,,,,,,,,,,
DRKS00006098,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Heidelberg,,large,Industry,Interventional,Not given,,34000.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,False,False,2014-04-23,2012-05-02,2014-04-30,2014,,,,,,,-721.0,7,,1017.0,,1024.0,10.3238/arztebl.2017.0087,28266301.0,https://www.aerzteblatt.de/int/archive/article/186297,2017-02-10,True,True,True,True,True,False,True,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,green,1866-0452,Deutsches Aerzteblatt Online,Deutscher Arzte-Verlag GmbH,2017-02-10,green,,,,,,,,,,,,,,
DRKS00007781,DRKS,True,2,Publ found in Google search (no ID),False,True,True,True,True,Homburg,,small,Other,Interventional,Not given,,20.0,"Recruiting complete, follow-up complete",Open (masking not used),Single arm study,False,False,True,False,2015-03-25,2015-03-27,2016-12-20,2016,,,,,,,2.0,636,,1015.0,,1651.0,10.1159/000502008,31454802.0,https://www.karger.com/article/abstract/502008,2019-10-01,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,gold,"2504-3161,2504-3188",Lifestyle Genomics,S. Karger AG,2019-01-01,gold,,,,,,,,,,,,,,
DRKS00007816,DRKS,True,2,Publ found in Google search (no ID),False,True,True,True,True,Homburg,,small,Other,Interventional,Not given,,40.0,"Recruiting complete, follow-up complete",Open (masking not used),Single arm study,False,False,False,False,2015-02-16,2014-02-03,2016-09-04,2016,,,,,,,-378.0,566,,-95.0,,471.0,10.15403/jgld.2014.1121.252.cap,27308648.0,https://www.jgld.ro/jgld/index.php/jgld/article/view/1103,2016-06-01,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,"1842-1121,1841-8724",Journal of Gastrointestinal and Liver Diseases,Romanian Society of Gastroenterology and Hepatology,2016-06-01,closed,,,,,,,,,,,,,,
DRKS00000741,DRKS,True,2,Publ found in Google search (no ID),False,True,True,True,True,Jena,,small,Other,Interventional,Not given,,290.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,True,False,False,2011-03-02,2011-02-28,2015-12-31,2015,,,,,,,-2.0,1765,,180.0,,1945.0,10.1001/jama.2016.7207,27367877.0,https://pubmed.ncbi.nlm.nih.gov/27367877/,2016-06-28,True,True,True,True,True,False,False,False,False,False,False,False,,1.0,1.0,0.0,1,,,True,True,,green,0098-7484,JAMA,American Medical Association (AMA),2016-06-28,bronze,,,,,,,,,,,,,,
DRKS00003166,DRKS,True,2,Publ found in Google search (no ID),False,True,True,True,True,Jena,,small,Other,Interventional,Not given,,75000.0,"Recruiting complete, follow-up complete",Open (masking not used),Other,False,False,False,False,2011-07-04,2011-06-26,2014-08-31,2014,,,,,,,-8.0,1154,,1420.0,,2574.0,10.1016/j.cmi.2018.07.010,30036671.0,https://www.clinicalmicrobiologyandinfection.com/article/s1198-743x(18)30527-5/pdf,2018-07-21,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,1,,,True,True,,hybrid,1198-743X,Clinical Microbiology and Infection,Elsevier BV,2019-04-01,hybrid,,,,,,,,,,,,,,
DRKS00003438,DRKS,True,2,Registry linked,False,True,True,True,True,Jena,,small,Other,Interventional,Not given,,800.0,"Recruiting complete, follow-up complete",Open (masking not used),Non-randomized controlled trial,False,False,False,False,2012-02-22,2010-02-27,2014-11-04,2014,,,,,,,-725.0,986,,403.0,,1389.0,10.1007/s00784-015-1685-z,26662355.0,https://link.springer.com/article/10.1007/s00784-015-1685-z,2015-12-12,True,True,True,True,True,False,True,False,True,True,False,True,False,0.0,0.0,0.0,0,,,True,True,,closed,"1432-6981,1436-3771",Clinical Oral Investigations,Springer Science and Business Media LLC,2015-12-12,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12.0,2016-12-12,True,True,False
DRKS00003514,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Jena,,small,Other,Interventional,Not given,III,430.0,Recruiting stopped after recruiting started,Blinded,Randomized controlled trial,True,True,True,False,2012-03-20,2012-04-30,2014-12-11,2014,,,,,,,41.0,996,,-681.0,,315.0,10.1186/1471-2482-13-1,23356494.0,https://pubmed.ncbi.nlm.nih.gov/23356494/,2013-01-29,True,True,True,True,True,False,True,False,True,False,False,False,,1.0,1.0,2.0,1,2010-022660-12,EudraCT,True,True,,gold,1471-2482,BMC Surgery,Springer Science and Business Media LLC,2013-01-29,gold,,,,,,,,,,,,,,
DRKS00004386,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Jena,,small,Other,Interventional,Not given,,444.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,True,False,False,2012-09-25,2012-08-28,2016-02-17,2016,,,,,,,-28.0,1240,,1434.0,,2674.0,10.1007/s11606-020-05658-9,31965532.0,https://pubmed.ncbi.nlm.nih.gov/31965532/,2020-01-21,True,True,True,True,True,False,True,True,False,False,False,False,,1.0,1.0,0.0,1,,,True,True,,hybrid,"0884-8734,1525-1497",Journal of General Internal Medicine,Springer Science and Business Media LLC,2020-01-21,hybrid,,,,,,,,,,,,,,
DRKS00006743,DRKS,True,2,Registry linked,False,True,True,True,True,Jena,,small,Other,Interventional,Not given,,40.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,False,True,False,2014-09-25,2014-11-05,2017-10-01,2017,,,,,,,41.0,1102,,456.0,,1558.0,10.1002/jclp.22739,30597537.0,https://pubmed.ncbi.nlm.nih.gov/30597537/,2018-12-31,True,True,True,True,True,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0,,,True,True,,closed,0021-9762,Journal of Clinical Psychology,Wiley,2018-12-31,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12.0,2020-04-01,True,True,False
DRKS00006958,DRKS,True,2,Registry linked,False,True,True,True,True,Jena,,small,Other,Interventional,Not given,,91.0,"Recruiting complete, follow-up complete",Open (masking not used),Single arm study,False,False,False,False,2014-11-19,2014-08-29,2016-12-21,2016,,,,,,,-82.0,763,,1197.0,,1960.0,10.1097/mej.0000000000000624,31453846.0,https://journals.lww.com/euro-emergencymed/abstract/2020/04000/effect_of_positive_end_expiratory_pressure_and.10.aspx,2020-04-01,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0969-9546,European Journal of Emergency Medicine,Ovid Technologies (Wolters Kluwer Health),2020-04-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],publisher,12.0,2021-04-01,True,True,False
DRKS00009232,DRKS,True,2,Registry linked,False,True,True,True,True,Jena,,small,Other,Interventional,Not given,,252.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,False,True,False,2015-08-19,2015-10-06,2016-10-28,2016,,,,,,,48.0,436,,844.0,,1280.0,10.1007/s10877-019-00284-1,30784008.0,https://pubmed.ncbi.nlm.nih.gov/30784008/,2019-02-19,True,True,True,True,True,False,False,False,True,True,False,True,False,0.0,0.0,0.0,0,,,True,True,,closed,"1387-1307,1573-2614",Journal of Clinical Monitoring and Computing,Springer Science and Business Media LLC,2019-02-19,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12.0,2020-02-19,True,True,False
DRKS00000780,DRKS,True,2,Publ found in Google search (no ID),False,True,True,True,True,Köln,,large,Other,Interventional,Not given,II,40.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,True,False,2011-03-30,2012-05-21,2014-05-07,2014,,,,,,,418.0,1134,,1920.0,,3054.0,10.1016/j.nicl.2019.101978,31422337.0,https://www.sciencedirect.com/science/article/pii/s2213158219303286,2019-08-09,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,1.0,1,2008-008896-32,EudraCT,True,True,,gold,2213-1582,NeuroImage: Clinical,Elsevier BV,2019-01-01,gold,,,,,,,,,,,,,,
DRKS00003355,DRKS,True,2,Registry linked,False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,82.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,False,True,False,2011-11-23,2012-04-16,2015-02-01,2015,,,,,,,145.0,1166,,1136.0,,2302.0,10.1161/jaha.117.008181,29535139.0,https://pubmed.ncbi.nlm.nih.gov/29535139/,2018-03-13,True,True,True,True,True,False,False,False,False,True,True,False,False,0.0,0.0,0.0,0,,,True,True,,gold,"2047-9980,2047-9980",Journal of the American Heart Association,Ovid Technologies (Wolters Kluwer Health),2018-03-20,gold,,,,,,,,,,,,,,
DRKS00003452,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,300.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,False,True,False,2011-12-23,2012-01-02,2015-07-22,2015,,,,,,,10.0,1307,,925.0,,2232.0,10.1007/s00415-018-8761-7,29392459.0,https://pubmed.ncbi.nlm.nih.gov/29392459/,2018-02-01,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,green,"0340-5354,1432-1459",Journal of Neurology,Springer Science and Business Media LLC,2018-02-01,green,,,,,,,,,,,,,,
DRKS00003691,DRKS,True,2,Publ found in Google search (no ID),False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,300.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,True,False,False,2012-03-29,2008-02-19,2015-10-15,2015,,,,,,,-1500.0,1295,,1366.0,,2661.0,10.4126/frl01-006416711,,https://repository.publisso.de/resource/frl%3a6416711,2019-07-12,True,False,,,False,False,,,,False,,False,,,,,0,,,True,True,,,,,,,,,,,,,,,,,,,,,
DRKS00004235,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,15.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,False,False,2013-07-09,2013-01-10,2017-01-11,2017,,,,,,,-180.0,1282,,538.0,,1820.0,10.1212/wnl.0000000000005956,29970404.0,https://pubmed.ncbi.nlm.nih.gov/29970404/,2018-07-03,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,"0028-3878,1526-632X",Neurology,Ovid Technologies (Wolters Kluwer Health),2018-07-03,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],publisher,12.0,2019-07-03,True,True,False
DRKS00004928,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,45.0,"Recruiting complete, follow-up complete",Blinded,Non-randomized controlled trial,False,False,True,False,2013-06-03,2013-06-01,2014-03-01,2014,,,,,,,-2.0,271,,780.0,,1051.0,10.1002/mds.26630,27091412.0,https://onlinelibrary.wiley.com/doi/10.1002/mds.26630,2016-04-19,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,"0885-3185,1531-8257",Movement Disorders,Wiley,2016-04-19,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12.0,2017-04-19,True,True,False
DRKS00004978,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,300.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,False,True,False,2013-05-29,2013-05-31,2014-01-01,2014,,,,,,,2.0,217,,355.0,,572.0,10.1111/ene.12621,25534579.0,https://www.onlinelibrary.wiley.com/doi/10.1111/ene.12621,2014-12-22,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,1351-5101,European Journal of Neurology,Wiley,2014-12-22,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12.0,2015-12-22,True,True,False
DRKS00005120,DRKS,True,2,Publ found in Google search (no ID),False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,36.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,True,False,2013-07-10,2013-07-12,2015-05-31,2015,,,,,,,2.0,690,,703.0,,1393.0,10.4126/frl01-006402624,,https://repository.publisso.de/resource/frl:6402624,2017-05-03,True,False,,,False,False,,,,False,,False,,,,,0,,,True,True,,,,,,,,,,,,,,,,,,,,,
DRKS00005581,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,30.0,"Recruiting complete, follow-up complete",Open (masking not used),Single arm study,False,False,True,False,2013-12-10,2013-12-20,2014-01-31,2014,,,,,,,10.0,52,,578.0,,630.0,10.1097/eja.0000000000000271,26086283.0,https://pubmed.ncbi.nlm.nih.gov/26086283/,2015-09-01,True,True,True,True,True,False,False,True,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0265-0215,European Journal of Anaesthesiology,Ovid Technologies (Wolters Kluwer Health),2015-09-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],publisher,12.0,2016-09-01,True,True,False
DRKS00006782,DRKS,True,2,Publ found in Google search (no ID),False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,70.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,True,False,False,2016-10-18,2014-10-01,2015-06-10,2015,,,,,,,-748.0,-496,,1529.0,,1033.0,10.1177/0272989x19866699,31423892.0,https://journals.sagepub.com/doi/full/10.1177/0272989x19866699,2019-08-17,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,hybrid,"0272-989X,1552-681X",Medical Decision Making,SAGE Publications,2019-08-17,hybrid,,,,,,,,,,,,,,
DRKS00008204,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,60.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,False,False,2016-10-10,2015-06-18,2015-12-30,2015,,,,,,,-480.0,-285,,511.0,,226.0,10.1111/idh.12292,28544397.0,https://pubmed.ncbi.nlm.nih.gov/28544397/,2017-05-24,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,1601-5029,International Journal of Dental Hygiene,Wiley,2017-05-24,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12.0,2019-05-01,True,True,False
DRKS00008967,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,150.0,"Recruiting complete, follow-up complete",Open (masking not used),Non-randomized controlled trial,False,True,False,False,2015-07-28,2014-07-28,2017-04-26,2017,,,,,,,-365.0,638,,625.0,,1263.0,10.1002/hed.25651,30633414.0,https://pubmed.ncbi.nlm.nih.gov/30633414/,2019-01-11,True,True,True,True,True,False,True,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,"1043-3074,1097-0347",Head & Neck,Wiley,2019-01-11,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12.0,2020-01-11,True,True,False
DRKS00008972,DRKS,True,2,Registry linked,False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,150.0,"Recruiting complete, follow-up complete",Open (masking not used),Other,False,True,False,False,2015-07-30,2010-10-01,2014-07-11,2014,,,,,,,-1763.0,-384,,617.0,,233.0,10.1016/j.amjsurg.2016.01.020,27083066.0,https://pubmed.ncbi.nlm.nih.gov/27083066/,2016-03-19,True,True,True,True,True,False,False,False,True,True,True,False,False,0.0,0.0,0.0,0,,,True,True,,closed,0002-9610,The American Journal of Surgery,Elsevier BV,2016-10-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2017-10-01,True,True,False
DRKS00009530,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,6.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,False,False,2015-11-11,2015-10-23,2016-11-10,2016,,,,,,,-19.0,365,,289.0,,654.0,10.1002/mds.27093,28843009.0,https://pubmed.ncbi.nlm.nih.gov/28843009/,2017-08-26,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0885-3185,Movement Disorders,Wiley,2017-08-26,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12.0,2018-08-26,True,True,False
DRKS00010061,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,100.0,"Recruiting complete, follow-up complete",Open (masking not used),Single arm study,False,False,True,False,2016-04-04,2016-04-01,2016-09-15,2016,,,,,,,-3.0,164,,377.0,,541.0,10.1159/000480356,28950272.0,https://www.karger.com/article/pdf/480356,2017-09-27,True,True,True,True,True,False,False,False,True,True,True,True,False,0.0,0.0,0.0,0,,,True,True,,closed,"0030-3755,1423-0267",Ophthalmologica,S. Karger AG,2017-09-27,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[],publisher,12.0,2018-09-27,True,True,False
DRKS00010096,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,60.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,True,False,False,2016-03-14,2015-03-16,2015-10-31,2015,,,,,,,-364.0,-135,,793.0,,658.0,10.4236/health.2017.101003,,https://www.scirp.org/journal/paperabs.aspx?paperid=81558,2018-01-01,True,False,,,False,False,,,,False,,False,,,,,0,,,True,True,,gold,"1949-4998,1949-5005",Health,"Scientific Research Publishing, Inc.",2018-01-01,gold,,,,,,,,,,,,,,
DRKS00011245,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Köln,,large,Other,Interventional,Not given,,60.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,False,False,False,2017-02-14,2014-10-23,2015-09-30,2015,,,,,,,-845.0,-503,,1007.0,,504.0,10.21873/invivo.112313,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc6117768/,2018-07-03,True,False,,,False,False,,,,False,,False,,,,,0,,,True,True,,,,,,,,,,,,,,,,,,,,,
DRKS00000542,DRKS,True,2,Registry linked,False,True,True,True,True,Leipzig,,large,Other,Interventional,Not given,,73.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,False,False,False,2012-05-22,2012-04-27,2016-12-07,2016,,,,,,,-25.0,1660,,1015.0,,2675.0,10.1159/000503116,31533113.0,https://www.karger.com/article/abstract/503116,2019-09-18,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,"0033-3190,1423-0348",Psychotherapy and Psychosomatics,S. Karger AG,2019-09-18,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[],publisher,12.0,2020-09-18,True,True,False
DRKS00003537,DRKS,True,2,Registry linked,False,True,True,True,True,Leipzig,,large,Other,Interventional,Not given,,65.0,"Recruiting complete, follow-up complete",Open (masking not used),Non-randomized controlled trial,False,False,False,False,2012-05-30,2011-12-16,2015-03-02,2015,,,,,,,-166.0,1006,,417.0,,1423.0,10.1016/j.neuropharm.2016.04.030,27108933.0,https://www.sciencedirect.com/science/article/abs/pii/s0028390816301708,2016-04-22,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,1.0,0,,,True,True,,green,0028-3908,Neuropharmacology,Elsevier BV,2016-11-01,green,,,,,,,,,,,,,,
DRKS00004199,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Leipzig,,large,Other,Interventional,Not given,,113.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,False,True,False,2012-07-27,2012-11-01,2017-12-07,2017,,,,,,,97.0,1959,,-6.0,,1953.0,10.1093/bja/aex192,29045567.0,https://www.sciencedirect.com/science/article/pii/s0007091217541483,2017-12-01,True,True,True,True,True,False,True,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,bronze,0007-0912,British Journal of Anaesthesia,Elsevier BV,2017-12-01,bronze,,,,,,,,,,,,,,
DRKS00004583,DRKS,True,2,Registry linked,False,True,True,True,True,Leipzig,,large,Other,Interventional,Not given,,150.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,True,True,False,2012-11-30,2012-12-19,2015-04-30,2015,,,,,,,19.0,881,,-336.0,,545.0,10.1186/2052-9538-1-8,26217500.0,https://pubmed.ncbi.nlm.nih.gov/26217500/,2014-05-29,True,True,True,True,True,False,True,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,hybrid,2052-9538,BMC Obesity,Springer Science and Business Media LLC,2014-05-29,hybrid,,,,,,,,,,,,,,
DRKS00004776,DRKS,True,2,Registry linked,False,True,True,True,True,Leipzig,,large,Other,Interventional,Not given,III,120.0,"Recruiting complete, follow-up complete",Open (masking not used),Non-randomized controlled trial,False,False,True,False,2013-08-27,2013-10-28,2017-03-21,2017,,,,,,,62.0,1302,,863.0,,2165.0,10.1093/jac/dkz249,31173638.0,https://pubmed.ncbi.nlm.nih.gov/31173638/,2019-08-01,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,1,2012-004383-22,EudraCT,True,True,,bronze,"0305-7453,1460-2091",Journal of Antimicrobial Chemotherapy,Oxford University Press (OUP),2019-06-07,bronze,,,,,,,,,,,,,,
DRKS00005254,DRKS,True,2,Registry linked,False,True,True,True,True,Leipzig,,large,Other,Interventional,Not given,,60.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,True,False,2013-11-26,2013-12-01,2015-05-31,2015,,,,,,,5.0,551,,1426.0,,1977.0,10.1371/journal.pone.0215823,31026303.0,https://pubmed.ncbi.nlm.nih.gov/31026303/,2019-04-26,True,True,True,True,True,False,True,True,True,True,False,True,False,0.0,0.0,0.0,0,,,True,True,,gold,1932-6203,PLOS ONE,Public Library of Science (PLoS),2019-04-26,gold,,,,,,,,,,,,,,
DRKS00005819,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Leipzig,,large,Other,Interventional,Not given,I,40.0,"Recruiting complete, follow-up complete",Open (masking not used),Non-randomized controlled trial,False,False,True,False,2014-04-01,2014-04-11,2015-11-30,2015,,,,,,,10.0,608,,813.0,,1421.0,10.3390/molecules23020464,29461507.0,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc6017759/#b21-molecules-23-00464,2018-02-20,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,1,2012-003473-26,EudraCT,True,True,,gold,1420-3049,Molecules,MDPI AG,2018-02-20,gold,,,,,,,,,,,,,,
DRKS00008985,DRKS,True,2,Registry linked,False,True,True,True,True,Leipzig,,large,Other,Interventional,Not given,,100.0,Recruiting stopped after recruiting started,Open (masking not used),Randomized controlled trial,True,False,False,False,2015-09-23,2014-04-23,2015-05-04,2015,,,,,,,-518.0,-142,,789.0,,647.0,10.1097/eja.0000000000000547,27798454.0,https://pubmed.ncbi.nlm.nih.gov/27798454/,2017-07-01,True,True,True,True,True,False,True,True,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0265-0215,European Journal of Anaesthesiology,Ovid Technologies (Wolters Kluwer Health),2017-07-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],publisher,12.0,2018-07-01,True,True,False
DRKS00009294,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Leipzig,,large,Other,Interventional,Not given,,68.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,False,False,2016-01-28,2011-01-30,2016-10-01,2016,,,,,,,-1824.0,247,,1250.0,,1497.0,10.1016/j.apmr.2020.02.007,32145277.0,https://pubmed.ncbi.nlm.nih.gov/32145277/,2020-03-04,True,True,True,True,True,False,False,True,True,True,True,True,False,0.0,0.0,0.0,0,,,True,True,,closed,0003-9993,Archives of Physical Medicine and Rehabilitation,Elsevier BV,2020-07-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2021-07-01,False,False,False
DRKS00009301,DRKS,True,2,Registry linked,False,True,True,True,True,Leipzig,,large,Other,Interventional,Not given,,75.0,"Recruiting complete, follow-up complete",Open (masking not used),Single arm study,False,False,True,False,2015-11-13,2015-11-11,2016-09-16,2016,,,,,,,-2.0,308,,537.0,,845.0,10.1016/j.invent.2018.03.001,30135766.0,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc6096332/,2018-03-07,True,True,True,True,True,False,False,False,True,True,False,True,False,0.0,0.0,0.0,0,,,True,True,,gold,2214-7829,Internet Interventions,Elsevier BV,2018-06-01,gold,,,,,,,,,,,,,,
